id,is_male,is_white,is_police_officer,age,resignation_date,complaint_risk,civilian_allegation_risk,current_salary,major_award_count,in_district,in_district_total_population,in_district_black_proportion,in_district_allegation_count,in_district_police_population,in_district_misconduct_rate,in_district_police_white,in_district_police_female
32175,1,1,0,45,,1,2,87006,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
26908,1,1,1,45,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24438,1,0,1,45,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23427,0,0,1,37,,1,1,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
450,0,0,1,41,,1,1,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1957,1,1,0,57,,1,1,,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
27922,1,1,1,60,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1221,1,1,1,42,,0,0,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
31333,1,1,1,50,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
11164,1,1,1,55,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13583,1,0,1,46,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25311,1,0,1,42,,0,0,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
5437,1,0,1,52,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17971,1,1,0,53,,1,1,107988,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16285,1,1,1,49,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
12086,1,0,1,43,,1,2,80016,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17609,1,0,1,54,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13258,0,1,1,42,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13582,1,1,1,52,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13660,0,1,1,40,,1,0,80016,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16940,1,1,1,47,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8170,0,0,1,48,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8024,1,0,1,50,,1,1,90024,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
18510,1,1,1,45,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
820,0,0,1,52,,1,1,87006,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
6068,1,0,1,50,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22476,1,0,1,60,,1,0,86130,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
14077,1,0,1,37,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
27849,1,1,0,51,,1,2,104628,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
9262,1,0,1,56,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19287,1,1,1,36,,1,1,80016,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22564,1,1,1,42,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23628,1,0,1,35,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
10935,1,1,1,44,,0,1,75372,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16598,1,1,1,46,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22084,1,1,1,34,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22108,0,1,1,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
31960,1,1,0,48,,1,2,107790,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
7566,0,1,1,54,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
11211,1,0,1,37,,0,0,72510,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19968,1,0,1,30,,0,0,72510,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
6620,1,0,1,56,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
26042,0,1,1,41,,0,0,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
12053,1,0,1,54,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
14618,1,0,0,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16548,1,0,1,61,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1201,1,1,1,42,,1,1,80016,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3564,1,0,1,61,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22486,1,1,0,53,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24293,0,1,1,54,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
30843,1,0,0,45,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3491,1,1,1,44,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3006,1,0,1,47,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1193,1,1,0,47,,1,1,117894,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21491,1,1,1,44,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17127,0,1,1,45,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28993,1,1,0,47,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
6265,1,1,1,36,,1,1,84054,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1663,0,0,1,55,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13584,1,1,1,52,,1,1,90024,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
10165,1,0,1,48,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1070,0,0,1,51,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17358,1,0,0,54,,1,2,117894,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21575,1,1,1,38,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8280,1,1,1,51,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
30774,1,0,1,60,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
32237,1,0,1,54,,1,2,93354,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28170,1,1,1,51,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19813,1,1,1,49,,1,2,93354,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25711,0,1,1,41,,1,1,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1974,1,1,0,54,,1,1,125190,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
10432,1,1,1,42,,1,2,87006,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
29174,1,0,0,50,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
9358,1,1,1,34,,1,1,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25486,1,0,1,65,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
31748,0,1,1,39,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
10263,1,0,1,42,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
30277,1,1,1,47,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21973,1,1,1,32,,1,1,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19053,1,0,1,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
2021,1,1,1,67,,1,1,86130,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
4754,0,0,1,54,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1619,1,1,0,49,,1,1,121464,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16083,1,1,1,39,,1,1,80778,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16304,1,1,1,54,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8627,1,1,1,46,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28516,1,1,1,51,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
26398,1,0,1,39,,1,1,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21522,1,1,0,44,,1,2,90024,2,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25177,1,0,1,49,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19325,1,1,1,47,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24437,1,0,1,48,,0,0,80016,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3733,1,1,1,47,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
5379,1,0,1,42,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
31846,1,1,0,42,,1,2,87006,3,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
188,0,1,0,46,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
29039,1,0,1,37,,1,1,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19324,1,1,1,50,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23428,1,0,1,46,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21473,1,0,0,49,,1,1,117894,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17608,0,0,1,35,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
14666,0,0,1,55,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
10700,1,1,1,52,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1085,1,1,0,60,,1,1,104628,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21448,1,0,1,55,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21479,1,1,0,47,,1,1,117894,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25613,1,1,1,49,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
5089,1,0,1,41,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
26477,1,0,1,60,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
20891,1,1,0,43,,1,2,117894,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
791,1,0,1,42,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
15796,1,1,1,52,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28255,1,0,0,71,,1,2,90540,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
11441,1,0,1,48,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
11524,1,0,1,61,,1,2,92316,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19043,1,1,1,57,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1350,1,1,1,46,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
29122,1,0,1,50,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17610,1,0,1,35,,0,0,72510,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
5272,1,1,1,49,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13144,1,0,1,37,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19578,1,1,1,53,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
10446,0,1,0,50,,1,1,121464,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
26859,0,1,1,51,,1,2,87006,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
435,1,0,0,47,,1,2,90024,3,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8358,0,0,0,46,,1,1,117894,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21234,1,1,1,45,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
7925,1,1,1,38,,1,2,83220,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
20236,1,1,1,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21450,1,0,1,45,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
26567,1,1,1,57,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
7201,1,1,0,47,,1,2,104628,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21400,1,1,1,44,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25957,1,1,1,59,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
20123,1,1,1,47,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
77,0,0,1,48,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
11019,1,0,1,60,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
11272,0,0,1,49,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28315,1,1,1,49,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8628,1,1,1,52,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17504,1,0,0,48,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22956,0,0,1,43,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16860,1,0,1,43,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16062,1,1,1,65,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
29484,1,0,1,49,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25995,1,0,0,47,,1,1,104628,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19691,0,1,1,41,,0,0,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
18639,1,1,1,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
31228,0,1,1,47,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
4365,1,0,1,40,,0,0,72510,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25872,1,1,1,53,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
4397,1,0,1,49,,0,0,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
30512,1,0,1,63,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
26520,1,1,1,63,,1,2,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
20708,1,1,1,56,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
12364,1,1,1,52,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
12134,1,1,1,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
252,1,1,1,54,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22759,0,1,1,41,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22772,0,1,1,53,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23050,1,1,1,42,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23114,1,0,1,55,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8139,1,1,1,35,,1,1,80016,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23460,1,0,1,54,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
292,1,0,1,44,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28679,1,1,1,63,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24439,1,0,1,45,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24657,1,0,1,53,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23244,1,1,1,54,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25176,1,0,0,40,,0,0,88296,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21416,1,0,1,43,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
345,0,1,1,45,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28515,1,1,1,55,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24600,0,0,1,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
27229,1,1,1,42,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17743,1,0,1,45,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19306,1,1,0,62,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
12830,0,1,1,41,,1,2,91338,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
6225,1,1,0,40,,1,2,94122,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3649,1,0,1,35,,0,0,80016,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8749,0,1,0,50,,1,2,107988,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
6650,1,0,1,33,,0,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3761,1,1,0,51,,1,2,104628,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16902,1,1,0,46,,1,1,97440,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16569,1,0,1,51,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22223,1,0,1,41,,0,0,80016,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1884,1,1,1,43,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22710,1,1,1,29,,1,1,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23786,1,0,1,53,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
883,1,0,1,40,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
4073,1,1,1,56,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
262,1,0,1,46,,1,2,87006,3,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
6548,1,1,1,52,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
14401,1,1,1,56,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21343,0,1,1,61,,1,1,78012,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1489,1,1,1,35,,1,1,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
9586,1,0,1,49,,1,1,87006,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
2699,1,1,1,34,,0,0,72510,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1882,1,1,1,59,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
30617,1,1,1,44,,0,0,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13207,1,0,1,56,,1,1,89718,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
29299,1,0,1,56,,1,2,93354,2,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
9751,0,0,1,54,,1,1,83706,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28118,1,0,1,57,,1,2,90024,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
31873,1,1,1,55,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25156,0,1,0,41,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16292,1,1,0,38,,1,2,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
27442,1,1,1,63,,1,1,93354,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
12519,0,1,1,46,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
12308,1,1,0,53,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13169,1,1,1,56,,1,2,92430,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
2347,1,0,1,58,,1,0,80724,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
5431,1,0,1,43,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
871,1,0,1,46,,1,2,90024,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
2409,1,1,1,59,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
32079,1,1,1,53,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
5531,1,1,1,51,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
694,1,1,1,47,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
13997,1,1,1,43,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24146,1,0,1,47,,1,2,90024,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
20320,1,0,1,53,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
14174,1,1,1,50,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
20072,1,1,1,51,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3605,1,1,1,43,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
30649,1,1,1,45,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8032,1,0,1,47,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
17005,1,1,1,65,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16774,1,1,1,52,,1,2,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23132,1,1,1,45,,1,2,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
15279,1,1,1,67,,1,0,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
14400,1,1,1,42,,1,2,87006,1,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
7122,1,1,1,51,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
4559,1,0,1,63,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16410,1,1,1,42,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
5489,1,0,1,45,,1,1,83616,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21492,1,0,1,49,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
20057,0,1,0,43,,1,2,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
3114,0,1,1,42,,1,1,84054,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8053,1,0,1,52,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24297,1,0,1,32,,1,1,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
6455,1,0,1,54,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
16936,1,0,1,33,,1,0,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23425,0,0,0,40,,1,1,91338,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
1883,0,0,1,51,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22949,1,1,0,46,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21912,1,1,1,60,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
15737,1,1,1,46,,0,0,72510,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
19401,1,0,1,56,,1,1,90024,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
25435,1,0,1,33,,1,1,76266,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
21340,1,0,1,57,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
8281,1,1,1,53,,1,1,93354,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
23708,0,0,1,55,,1,1,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
28694,1,1,1,53,,1,2,87006,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
24310,1,1,1,52,,1,1,96060,0,9,75235,0.9438,8707,725,0.1596,0.7048,0.1752
22789,1,0,0,51,,1,2,98052,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
15059,1,1,1,58,,1,1,96060,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
12885,1,0,1,41,,1,1,84054,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
5106,0,1,0,62,,1,1,104628,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
23159,0,1,1,57,,1,1,93354,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
16400,0,1,0,38,,0,0,98184,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
11273,1,1,0,44,,1,2,101442,1,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
25315,1,0,0,41,,1,2,101442,1,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
17128,1,1,0,43,,1,2,104628,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
12384,1,1,0,45,,1,1,104628,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
7242,1,1,0,53,,1,2,104628,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
32232,1,1,1,44,,1,2,84054,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
26181,1,1,0,57,,1,1,111474,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
4029,1,1,0,47,,1,1,104628,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
29833,1,0,0,53,,1,2,107988,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
2633,1,1,1,49,,1,1,87006,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
4707,1,1,0,54,,1,2,107988,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
10090,1,1,0,50,,1,1,104628,0,8,71071,0.9679,10984,895,0.1726,0.7654,0.1441
